11476801	Paikot-ikot ang helikopter sa itaas.	6713123	The helicopter is circling above.
11476802	Binilugan ni Tom ang salita gamit ang kanyang lapis.	8115517	Tom circled the word with his pencil.
11476803	Bumuo sila ng bilog.	1747521	They formed a circle.
11476804	Sa tingin ko paikot-ikot lang tayo.	7204975	I think we've been going in circles.
11476805	Naghuhugas kami ng kamay gamit ang sabon.	5912783	We wash our hands with soap.
11476806	Naghuhugas tayo ng kamay gamit ang sabon.	5912783	We wash our hands with soap.
11476807	Sinubukan ko ang bagong sabon.	11127048	I gave the new soap a try.
11476809	Nahuli ni Tom si Mary na nanonood ng telenobela nang patago sa gabi.	3399363	Tom caught Mary secretly watching soap operas at night.
11476811	Saan ba niya binili ang sabong iyan?	7488349	Where did she buy that soap?
11476812	Saan ba niya binili ang sabong iyon?	7488349	Where did she buy that soap?
11476813	Ang galing-galing niya talaga sa telenobelang iyan.	8396113	He was really good on that soap opera.
11476814	Ang galing-galing niya talaga sa telenobelang iyon.	8396113	He was really good on that soap opera.
11476816	Inirerekomendang maghugas ng titi gamit ang sabon at mainit na tubig.	9102990	It's recommended that you wash your penis with soap and warm water.
11476817	Huwag mong bitawan ang sabon.	2077768	Don't drop the soap.
11476818	Puwede ka bang bumili ng sabon?	6574053	Can you buy some soap?
11476819	Mahilig manood si Tom ng telenobela.	9423635	Tom likes to watch soap operas.
11476821	Nanonood si Mary ng telenobela.	5047974	Mary is watching a soap opera.
11476822	Pinanghilamos niya ang tubig at sabon.	7808183	He washed his face with water and soap.
11476824	Niyakap niya ang mga kamag-anak niya bago siya umalis.	434878	He embraced his relatives before he left.
11476825	Sinubukan ni Tom na yakapin si Mary.	3592893	Tom tried to embrace Mary.
11476826	Tinangka ni Tom na yakapin si Mary.	3592893	Tom tried to embrace Mary.
11476827	"Lucy!" ang sabi niya, yakap-yakap ang kanyang asawa.	9032021	"Lucy!" he said, embracing his wife.
11476835	Hindi na ako muling makakarinig sa kanya ng mga mapanuksong bulong o ng mga malambing na pambobola, at hindi ko na muling mararamdaman ang mahigpit niyang yakap.	11000002	Never again will I hear from her a teasing whisper or soft blandishment, never again feel around me her tight embrace.
11476838	Kailangan mong tanggapin ang tungkulin mo bilang lalaki.	8420592	You need to embrace your role as a man.
11476840	Kailangan ninyong tanggapin ang inyong tungkulin bilang lalaki.	8420592	You need to embrace your role as a man.
11476842	Niyakap ni Mary ang kanyang anak.	6429815	Mary embraced her son.
11476843	Niyapos ni Mary ang kanyang anak.	6429815	Mary embraced her son.
11476844	Pinili nilang tanggapin ang Islam.	8258094	They chose to embrace Islam.
11476846	Tinanggap din ng mga magulang niya ang Islam.	8256359	His parents embraced Islam, too.
11476848	Hindi ba ikaw ang may-ari ng bahay na ito?	6099040	Aren't you the owner of this house?
11476849	Hindi ba kayo ang may-ari ng bahay na ito?	6099040	Aren't you the owner of this house?
11476850	Hindi po ba kayo ang may-ari ng bahay na ito?	6099040	Aren't you the owner of this house?
11476852	Sila ang mga bagong may-ari ng otel na ito.	9021350	They are the new owners of this hotel.
11476855	Alam kong hindi naman ganoon kagaling na tagaluto si Tom, pero anak siya ng may-ari, kaya kinailangan namin siyang kunin.	7500886	I know Tom isn't a very good chef, but he's the owner's son, so we had to hire him.
11476856	Kinalmot ng pusa ang kanyang amo.	8983342	The cat clawed its owner.
11476857	Siya ang bagong may-ari ng otel.	8051006	He's the new owner of the hotel.
11476859	Nakatira ang may-ari ng apartment na ito sa ikatlong palapag.	4496191	The owner of this apartment building lives on the third floor.
11476860	Si Tom ang may-ari ng restawrang ito.	6253699	Tom is the owner of this restaurant.
11476861	Si Tom ang may-ari ng kainang ito.	6253699	Tom is the owner of this restaurant.
11476862	Si Tom ang legal na nagmamay-ari ng kumpanya.	3183608	Tom is the legal owner of the company.
11476863	Kung masakit ang ngipin mo, dapat magpatingin ka sa dentista.	263585	If your tooth hurts, you should see a dentist.
11476864	Sumasakit ang ngiping iyan.	462536	That tooth hurts.
11476865	Kung saan masakit ang ngipin, doon pumupunta ang dila.	561218	Where a tooth aches, there goes the tongue.
11476866	Nagpabunot si Tom ng ngipin noong nakaraang linggo.	9934173	Tom had a tooth pulled last week.
11476868	Sobrang sakit ng ngipin ko.	2688154	My tooth hurts badly.
11476873	Sa kasamaang palad, kailangan po nating bunutin ang ngipin.	11051631	I'm afraid we need to extract the tooth.
11476875	Nagpabunot siya ng ngipin.	314504	She had her tooth pulled.
11476878	Binunot ng dentista ang bulok niyang ngipin.	263615	The dentist pulled out his decayed tooth.
11476879	Ang sakit talaga ng ngipin ko.	2688152	My tooth is really hurting.
11476885	Maligno si Tom.	10028616	Tom is an evil spirit.
11476886	Masamang espiritu si Tom.	10028616	Tom is an evil spirit.
11476888	Alam mo ba ang mabuti sa masama?	17459	Do you know good from evil?
11340889	May masamang kakambal si Tom.	1398210	Tom has an evil twin brother.
11476890	May masamang kakambal na lalaki si Tom.	1398210	Tom has an evil twin brother.
11476892	Kung kaya lang magmahal ni Satanas, hindi na siya magiging masama.	9130066	If Satan could love, he would stop being evil.
11476894	Ito na ang huling pagtutuos sa pagitan ng kabutihan at kasamaan.	10054286	It's the final showdown between good and evil.
11476899	Ilayo mo kami sa masama.	28598	Deliver us from evil.
11476900	Iadya mo kami sa masama.	28598	Deliver us from evil.
11476901	Masama si Tom.	1520737	Tom is evil.
11476902	Nagtawag si Ziri ng masamang demonyo para maghiganti.	11167898	Ziri summoned an evil demon to seek revenge.
11481144	Aabutin siya ng hindi bababa sa dalawang taon para maging kuwalipikado para sa posisyong iyan.	283124	It will take him at least two years to be qualified for that post.
11481146	Aabutin siya ng hindi bababa sa dalawang taon para maging kuwalipikado para sa posisyong iyon.	283124	It will take him at least two years to be qualified for that post.
11481147	Aabutin siya ng hindi bababa sa dalawang taon para maging karapat-dapat para sa posisyong iyon.	283124	It will take him at least two years to be qualified for that post.
11481148	Aabutin siya ng hindi bababa sa dalawang taon para maging karapat-dapat para sa posisyong iyan.	283124	It will take him at least two years to be qualified for that post.
11481152	Pumunta si Tom sa tanggapan ng koreo para maghulog ng sulat.	2949462	Tom went to the post office to mail a letter.
11481154	Pumunta si Tom sa tanggapan ng koreo para magpadala ng sulat.	2949462	Tom went to the post office to mail a letter.
11481155	Gaano ka ba kadalas pumunta sa tanggapan ng koreo?	7735587	How often do you go to the post office?
11481156	Gaano ba kayo kadalas pumunta sa tanggapan ng koreo?	7735587	How often do you go to the post office?
11481157	Gaano po ba kayo kadalas pumunta sa tanggapan ng koreo?	7735587	How often do you go to the post office?
11481158	Katapat lang ng tanggapan ng koreo ang bangko.	324548	The post office is just across from the bank.
11481159	Dadaan ako sa tanggapan ng koreo.	324541	I'm going by the post office.
11481161	Limang minuto lang ang tanggapan ng koreo mula rito.	9177548	The post office is about five minutes from here.
11481162	Kailangang pumunta ni Tom sa tanggapan ng koreo.	10746527	Tom needs to go to the post office.
11481163	Kaya bang lakarin ang tanggapan ng koreo mula rito?	8387330	Is the post office within walking distance from here?
11481165	Ano ang pinakamabilis na daan papunta sa tanggapan ng koreo?	6108381	What's the fastest way to get to the post office?
11481166	May tanggapan ng koreo sa dulo ng kalye.	8804395	There's a post office at the end of the street.
11481167	Nagtrabaho si Tom sa isang tanggapan ng koreo.	6268534	Tom worked in a post office.
11481169	Nagtatrabaho ako sa tanggapan ng koreo.	2544912	I work at the post office.
11481171	Pinost ni Tom ang bidyo sa YouTube.	5522688	Tom posted the video on YouTube.
11481172	Hindi pa bukas ang tanggapan ng koreo.	9836130	The post office isn't open yet.
11481173	Hindi pa nagbubukas ang tanggapan ng koreo.	9836130	The post office isn't open yet.
11481177	Alam mo ba kung anong oras nagbubukas ang tanggapan ng koreo?	6694822	Do you know what time the post office opens?
11481178	Alam ba ninyo kung anong oras nagbubukas ang tanggapan ng koreo?	6694822	Do you know what time the post office opens?
11481179	Alam po ba ninyo kung anong oras nagbubukas ang tanggapan ng koreo?	6694822	Do you know what time the post office opens?
11481180	Katabi ng bangko ang tanggapan ng koreo.	10794458	The post office is next to the bank.
11481181	Nauntog ang ulo niya sa poste.	301561	He bumped his head against a post.
11481182	Bumangga ang ulo niya sa poste.	301561	He bumped his head against a post.
11481183	Nakiusap ako kay Tom na huwag ipost ang larawan ko sa websayt niya.	3308356	I asked Tom not to post my picture on his website.
11481184	Nakiusap ako kay Tom na huwag ipost ang litrato ko sa websayt niya.	3308356	I asked Tom not to post my picture on his website.
11481185	Nakiusap ako kay Tom na huwag ipost ang larawan ko sa kanyang pahinarya.	3308356	I asked Tom not to post my picture on his website.
11481186	Nakiusap ako kay Tom na huwag ipost ang litrato ko sa kanyang pahinarya.	3308356	I asked Tom not to post my picture on his website.
11481188	Bumalik ka sa kinatatayuan mo.	2647623	Return to your post.
11481189	Bumalik kayo sa kinatatayuan ninyo.	2647623	Return to your post.
11481190	Iyon ang dahilan kung bakit ko inirekomenda si Tom para sa posisyon.	10528622	That's why I recommended Tom for the post.
11481191	Hindi ko maintindihan kung paano burahin ang ipinost ko.	953384	I can't figure out how to delete what I just posted.
11481192	Ipinaskil sa bulletin board ang pangalan ng mga estudyanteng bumagsak sa pagsusulit.	263455	The names of the students who failed in the examination were posted on the bulletin board.
11481193	Ipinaskil sa bulletin board ang pangalan ng mga estudyanteng bumagsak sa iksamen.	263455	The names of the students who failed in the examination were posted on the bulletin board.
11481196	Nakakadena ang aso sa poste.	239221	The dog was chained to the post.
11481200	Ipinaskil ni Tom ang abiso sa pader.	3471213	Tom posted the notice on the wall.
11481201	Ipinaskil ni Tom ang babala sa pader.	3471213	Tom posted the notice on the wall.
11481205	Itinali ni Tom ang kanyang kabayo sa kahoy na poste.	6570624	Tom tied his horse to the wooden post.
11481206	Sa tingin ko walang katuturan ang mga ganitong post.	10531915	I think such posts are utter nonsense.
11481207	Sa tingin ko walang katuturan ang mga ganyang post.	10531915	I think such posts are utter nonsense.
11481208	Sa tingin ko walang katuturan ang mga ganoong post.	10531915	I think such posts are utter nonsense.
11481209	Paano ba magpost ng larawan?	6071740	How do you post a picture?
11481210	Paano ba magpost ng litrato?	6071740	How do you post a picture?
11481211	Kakakita ko lang ng post mo.	10033958	I've just seen your post.
11481212	Kakabasa ko lang ng post mo.	10033958	I've just seen your post.
11481214	Kakakita ko lang ng post ninyo.	10033958	I've just seen your post.
11481215	Kakabasa ko lang ng post ninyo.	10033958	I've just seen your post.
11481212	Kakabasa ko lang ng post mo.	4979811	I just read your post.
11481215	Kakabasa ko lang ng post ninyo.	4979811	I just read your post.
11481216	Salamat sa pagpost nito.	5852055	Thanks for posting this.
11481217	Salamat sa pagpaskil nito.	5852055	Thanks for posting this.
11481219	Binabasa ni Tom ang Washington Post araw-araw.	1901790	Tom reads the Washington Post every day.
11481220	Nagbabasa si Tom ng Washington Post araw-araw.	1901790	Tom reads the Washington Post every day.
11481221	Hindi ko maintindihan kung paano magkomento sa blog na ito.	953388	I can't figure out how to post a comment to this blog.
11481222	Kumalat ang post ni Tom.	11048304	Tom's post went viral.
11481223	Tumama ang bola sa poste.	10613215	The ball hit the post.
11481224	Tinamaan ng bola ang poste.	10613215	The ball hit the post.
11481225	Iyon ang dahilan kung bakit ko inirerekomenda si Tom para sa posisyon.	10528621	That's why I recommend Tom for the post.
11481226	Iyan ang dahilan kung bakit ko inirerekomenda si Tom para sa posisyon.	10528621	That's why I recommend Tom for the post.
11481227	Nagpaskil si Tom ng abiso sa pader.	6437797	Tom posted a notice on the wall.
11481228	Nagpaskil si Tom ng babala sa pader.	6437797	Tom posted a notice on the wall.
11481230	Hinding-hindi niya binabanggit ang mga anak niya sa mga post niya sa kanyang blog.	5668152	Tom never mentions his children in his blog posts.
11481231	Hinding-hindi niya nababanggit ang mga anak niya sa mga post niya sa kanyang blog.	5668152	Tom never mentions his children in his blog posts.
11481233	Ni-like ni Tom ang sarili niyang post.	10830085	Tom liked his own post.
11481235	Tatlong taong nasa puwesto si Tom.	5849811	Tom held the post for three years.
11481236	Nagpost si Tom ng litrato niya nang walang pang-itaas.	7548323	Tom posted a picture of himself with his shirt off.
11481237	Nagpost si Tom ng mga larawan niya sa kanyang blog.	5507187	Tom posted pictures of himself on his blog.
11481238	Nagpost si Tom ng mga litrato niya sa kanyang blog.	5507187	Tom posted pictures of himself on his blog.
11481239	Lumulubog ang araw sa kanluran.	275078	The sun is sinking in the west.
11481240	Naglalayag ang barko patungong kanluran.	273459	The ship is sailing to the west.
11481242	Kahit na sumikat pa ang araw sa kanluran, hindi ako magbabago ng isip.	40714	Even if the sun were to rise in the west, I would not change my mind.
11481243	Umaatake ang Alyadong Puwersa mula sa kanluran.	807461	Allied forces were attacking from the west.
11481244	Lumulusob ang Alyadong Puwersa mula sa kanluran.	807461	Allied forces were attacking from the west.
11481245	Sumisikat ang araw sa silangan at lumulubog sa kanluran.	275156	The sun rises in the east and sets in the west.
11481246	Walang mga alipin sa Kanluran.	807164	There were no slaves in the West.
11481247	Walang mga alipin sa Mundong Pangkanluran.	807164	There were no slaves in the West.
11481248	Tumungo ka pakanluran.	8102688	Head west.
11481249	Tumungo kayo pakanluran.	8102688	Head west.
11481250	Nakatira si Tom sa kanlurang bahagi ng Boston.	7195209	Tom lives on the west side of Boston.
11481242	Kahit na sumikat pa ang araw sa kanluran, hindi ako magbabago ng isip.	10564019	Even if the sun were to rise in the west, I wouldn't change my mind.
11481252	Napakahalaga ng kasarilihan sa Kanluran.	271952	Individuality is very important in the West.
11481253	Napakahalaga ng kasarilihan sa Mundong Pangkanluran.	271952	Individuality is very important in the West.
11481254	Napakahalaga ng indibiduwalidad sa Kanluran.	271952	Individuality is very important in the West.
11481255	Napakahalaga ng indibiduwalidad sa Mundong Pangkanluran.	271952	Individuality is very important in the West.
11481256	Napakaimportante ng indibiduwalidad sa Kanluran.	271952	Individuality is very important in the West.
11481257	Napakaimportante ng indibiduwalidad sa Mundong Pangkanluran.	271952	Individuality is very important in the West.
11481258	Napakaimportante ng kasarilihan sa Kanluran.	271952	Individuality is very important in the West.
11481259	Napakaimportante ng kasarilihan sa Mundong Pangkanluran.	271952	Individuality is very important in the West.
11481260	Kahit na sumikat pa ang araw sa kanluran, hindi ko sisirain ang pangako ko.	1099347	Even if the sun were to rise in the west, I wouldn't break my promise.
11481262	Kahit na sumikat pa ang araw sa kanluran, hindi ko sisirain ang ipinangako ko.	1099347	Even if the sun were to rise in the west, I wouldn't break my promise.
11481263	Dapat kang tumungo patungong kanluran.	3342759	You should head west.
11481264	Palaging lumulubog ang araw sa kanluran.	682406	The sun always sets in the west.
11481266	Nasa kanlurang bahagi ng kalye ang bahay ko.	682404	My house is on the west side of the street.
11481269	Umiihip ang hangin mula sa kanluran.	319708	The wind is blowing from the west.
11481239	Lumulubog ang araw sa kanluran.	275141	The sun sets in the west.
11481271	Tumungong kanluran si Tom.	1140875	Tom went west.
11481272	Maraming utang si Tom.	8416308	Tom has huge debts.
11481273	May malalaking utang si Tom.	8416308	Tom has huge debts.
11481274	Paano natin babayaran ang mga utang natin?	1901668	How will we pay our debts?
11481276	Paano namin babayaran ang mga utang namin?	1901668	How will we pay our debts?
11481277	Nakakasira ng buhay ang utang.	5924013	Debt can ruin your life.
11481278	Kailangang bayaran ni Tom ang sarili niyang mga utang.	3185872	Tom needs to pay his own debts.
11481279	Nabaon ako muli sa utang.	9199363	I got into debt again.
11481280	Nabaon na naman ako sa utang.	9199363	I got into debt again.
11481281	May utang si Tom.	6080796	Tom is in debt.
11481284	Nangutang si Mary para magbayad ng utang.	1522407	Mary took out a loan in order to pay her debts.
11481285	Nangutang si Mary para bayaran ang mga utang niya.	1522407	Mary took out a loan in order to pay her debts.
11481286	Ayaw kong magkautang.	11177804	I don't like being in debt.
11481287	Lumalaki ang pambansang utang.	680641	The national debt is growing.
11481288	Kailangan kong ibenta ang bukid ko para mabayaran ko ang mga utang ko.	5215068	I must sell my farm to pay off my debts.
11481289	Babayaran ko ang utang ko sa lalong madaling panahon.	9489881	I'll pay my debt as soon as possible.
11481291	Magbabayad ako ng utang sa lalong madaling panahon.	9489881	I'll pay my debt as soon as possible.
11481292	Ang pag-aalala ay parang pagbabayad ng utang na hindi naman iyo.	667951	Worrying is like paying a debt you don't owe.
11481293	Nalulunod na si Tom sa utang.	3424242	Tom is drowning in debt.
11481294	Paano na natin babayaran ang mga utang natin ngayon?	1901611	How will we pay our debts now?
11481295	Paano na namin babayaran ang mga utang namin ngayon?	1901611	How will we pay our debts now?
11481296	Baon na siya sa utang ngayon.	10761338	He's deeply in debt now.
11481297	Nangako si Tom sa akin na babayaran niya ang mga utang niya.	6882551	Tom promised me he'd pay his debts.
11481298	Wala akong utang.	3825423	I don't have any debt.
11481299	Sinusubukan ni Tom na bayaran ang lahat ng mga utang niya.	3185892	Tom is trying to pay off all his debts.
11481300	Malaki ang utang na loob ko kay Tom.	5851528	I owe Tom a real debt of gratitude.
11481301	May utang na loob kami sa iyo.	2953747	We owe you a debt of gratitude.
11481302	May utang na loob kami sa inyo.	2953747	We owe you a debt of gratitude.
11481303	May utang na loob po kami sa inyo.	2953747	We owe you a debt of gratitude.
11481304	Walang utang si Tom.	6645843	Tom is debt-free.
11481305	May utang na loob kami kay Tom.	2953746	We owe Tom a debt of gratitude.
11481306	May utang na loob tayo kay Tom.	2953746	We owe Tom a debt of gratitude.
11481307	Ayaw ni Tom na may makaalam na baon siya sa utang.	1094624	Tom didn't want anyone to know that he was deeply in debt.
11481308	Kailangan kong bayaran ang mga utang ko.	1390605	I must repay my debts.
11481309	Kailangan nating pababain ang pambansang utang.	5608153	We have to reduce the national debt.
11481311	Ano ang dapat mong gawin para mabawasan ang utang mo?	680642	What should you do to decrease your debt?
11481312	Ano ang dapat ninyong gawin para mabawasan ang utang ninyo?	680642	What should you do to decrease your debt?
11481313	Lalong nabaon si Tom sa utang.	8187530	Tom fell deeper and deeper into debt.
11481314	Hindi ko kayang bayaran ang mga utang ko.	8819012	I can't pay my debts.
11481315	Dapat bayaran ang mga utang.	4368156	Debts must be repaid.
11481316	Nabaon siya sa utang.	299075	He ran into debt.
11481317	Nagkautang siya.	299075	He ran into debt.
11481326	Gayunpaman, sa tingin ko maaayos pa natin ang sitwasyon.	9580955	Nevertheless, I think we can still fix the situation.
11481328	Gayunpaman, sa tingin ko maaayos pa namin ang sitwasyon.	9580955	Nevertheless, I think we can still fix the situation.
11481329	Gayunpaman, sa tingin ko kaya pa nating ayusin ang sitwasyon.	9580955	Nevertheless, I think we can still fix the situation.
11481330	Gayunpaman, sa tingin ko kaya pa naming ayusin ang sitwasyon.	9580955	Nevertheless, I think we can still fix the situation.
11481336	Nagpapahiwatig ng tensyon ang nakakuyom na kamao.	11179140	A clenched fist may indicate stress.
11481340	Hindi palaging nagpapahiwatig ng kaluguran ang mga ngiti.	318127	Smiles do not always indicate pleasure.
11481342	Maaaring nagpapahiwatig ng tensyon ang nakakuyom na kamao.	28515	A closed fist can indicate stress.
11481343	Tumungo ako sa direksyong itinuro ng kaibigan ko.	324393	I went in the direction my friend indicated.
11481345	Sa Espanyol, maraming iba't-ibang ekspresyong nagpapahiwatig ng pagbabago o ng transpormasyon.	707015	In Spanish, there are many different expressions to indicate changes and transformations.
11481346	Kailangan ko ng hagdan.	5577228	I need a ladder.
11481347	Umaakyat siya ng hagdan.	311957	She was going up a ladder.
11481348	Nalaglag si Tom ng hagdan.	6532160	Tom fell off a ladder.
11481349	Mukhang malalaglag ka ng hagdan.	10744564	It looked like you were going to fall off the ladder.
11481348	Nalaglag si Tom ng hagdan.	6531939	Tom fell off the ladder.
11481350	Hinarangan ng babaeng iyan ang dadaanan ko.	2267905	That woman blocked my way.
11481351	Hinarangan ng babaeng iyon ang dadaanan ko.	2267905	That woman blocked my way.
11481352	Nilaro ng mga bata ang mga bloke ng kahoy.	3174723	The children played with wooden blocks.
11481353	Pinaglaruan ng mga bata ang mga bloke ng kahoy.	3174723	The children played with wooden blocks.
11481354	Hinarangan ni Tom si Mary at hindi siya pinapasok sa kuwarto.	1029574	Tom blocked Mary's way and wouldn't let her enter the room.
11481355	Hinarangan ni Tom si Mary at hindi siya pinapasok sa silid.	1029574	Tom blocked Mary's way and wouldn't let her enter the room.
11481357	Sinabi sa akin na barado raw ang lagusan ng luha ko.	325992	I was told my tear duct was blocked.
11481358	Pinigilan ni Tom ang suntok ni Mary at sinipa siya muli.	1884532	Tom blocked Mary's punch and kicked her again.
11481359	May malaking batong nakaharang sa kalsada.	9495679	There was a large boulder blocking the road.
11481360	May malaking batong nakabara sa kalsada.	9495679	There was a large boulder blocking the road.
11481362	May malaking batong nakaharang sa daan.	9495679	There was a large boulder blocking the road.
11481363	May malaking batong nakabara sa daan.	9495679	There was a large boulder blocking the road.
11481364	Hinarangan ng mga sundalo ang daanan papunta sa siyudad.	10289477	Soldiers blocked off access to the city.
11481366	Hinarangan ng mga sundalo ang daanan papunta sa lungsod.	10289477	Soldiers blocked off access to the city.
11481367	Harangan mo ang mga pinto.	9056469	Block the doors.
11481368	Harangan ninyo ang mga pinto.	9056469	Block the doors.
11481369	Nakabara sa kalsada ang mga nalaglag na bato.	1292958	Fallen rocks blocked the road.
11481370	Nakabara sa daan ang mga nalaglag na bato.	1292958	Fallen rocks blocked the road.
11481371	Naglalaro si Tom ng mga bloke ng kahoy.	5008597	Tom is playing with wooden blocks.
11481372	Pinaglalaruan ni Tom ng mga bloke ng kahoy.	5008597	Tom is playing with wooden blocks.
11481373	Hinarangan ni Tom si Mary.	10508940	Tom blocked Mary.
11481375	May trak na nakabara sa kalye.	10249771	There was a truck blocking the street.
11481376	May trak na nakabara sa kalsada.	10249771	There was a truck blocking the street.
11481377	May trak na nakaharang sa kalye.	10249771	There was a truck blocking the street.
11481378	May trak na nakaharang sa kalsada.	10249771	There was a truck blocking the street.
11481380	Binata ka ba?	280576	Are you single?
11481381	Binata po ba kayo?	280576	Are you single?
11481382	Dalaga ka ba?	280576	Are you single?
11481383	Dalaga po ba kayo?	280576	Are you single?
11481384	Ginawa ko iyan nang mag-isa.	6736303	I did that single-handedly.
11481385	Ginawa ko iyon nang mag-isa.	6736303	I did that single-handedly.
11481388	Binata ka pa, hindi ba?	2402271	You're still single, aren't you?
11481389	Binata ka pa, 'no?	2402271	You're still single, aren't you?
11481390	Binata pa po kayo, hindi po ba?	2402271	You're still single, aren't you?
11481391	Dalaga ka pa, 'no?	2402271	You're still single, aren't you?
11481392	Dalaga ka pa, hindi ba?	2402271	You're still single, aren't you?
11481393	Dalaga pa po kayo, hindi po ba?	2402271	You're still single, aren't you?
11481394	Wala ni isang larawan sa pader.	3308334	There wasn't a single picture on the wall.
11481395	Wala ni isang litrato sa pader.	3308334	There wasn't a single picture on the wall.
11481396	Sa tingin ko binata pa si Tom.	7168867	I think that Tom is single.
11481397	Sa tingin ko binata pa rin si Tom.	7168867	I think that Tom is single.
11481398	Binata pa yata si Tom.	7168867	I think that Tom is single.
11481399	Akala ko binata pa si Tom.	7172945	I thought that Tom was still single.
11481400	Binata pa ako noon.	7733570	I was still single then.
11481401	Dalaga pa ako noon.	7733570	I was still single then.
11481402	Nanatiling binata si Tom buong buhay niya.	3185280	Tom stayed single his whole life.
11481404	Binata pa si Tom noon.	8026529	Tom was still single then.
11481406	Naglabas si Tom ng single.	9500726	Tom released a single.
11481407	Gusto ko ng pang-isahang kuwarto.	3821103	I want a single room.
11481409	Naglakad ang mga estudyante sa iisang pila.	3419461	The students walked in a single file.
11481410	Binata at dalaga pa yata sina Tom at Mary.	6524573	I think both Tom and Mary are still single.
11481411	Sa tingin ko binata at dalaga pa sina Tom at Mary.	6524573	I think both Tom and Mary are still single.
11481413	Sinabi sa akin ni Tom na binata pa raw siya.	6350199	Tom told me that he was single.
11481414	Ilang dalaga ba ang kilala mo?	9176629	How many single women do you know?
11481415	Ilang dalaga ba ang kilala ninyo?	9176629	How many single women do you know?
11481404	Binata pa si Tom noon.	8049845	Tom was still single back then.
11481416	Wala akong nakita ni isang tao sa parke.	5849163	I didn't see a single person in the park.
11481417	Wala akong nakita ni isang tao sa liwasan.	5849163	I didn't see a single person in the park.
11481418	Pagkatapos kumain ni Tom nang kaunti, bumalik ang kanyang lakas.	1847673	After Tom ate a little food, his strength returned.
11481419	Saan ka ba humuhugot ng lakas?	10557375	Where do you draw your strength from?
11481420	Saan ba kayo humuhugot ng lakas?	10557375	Where do you draw your strength from?
11481421	Saan po ba kayo humuhugot ng lakas?	10557375	Where do you draw your strength from?
11481422	Saan mo ba hinuhugot ang lakas mo?	10557375	Where do you draw your strength from?
11481423	Saan ba ninyo hinuhugot ang lakas ninyo?	10557375	Where do you draw your strength from?
11481424	Saan po ba ninyo hinuhugot ang lakas ninyo?	10557375	Where do you draw your strength from?
11481425	Saan mo ba kinukuha ang lakas mo?	10557375	Where do you draw your strength from?
11481426	Saan ba ninyo kinukuha ang lakas ninyo?	10557375	Where do you draw your strength from?
11481427	Saan po ba ninyo kinukuha ang lakas ninyo?	10557375	Where do you draw your strength from?
11481429	Saan ka ba kumukuha ng lakas?	10557375	Where do you draw your strength from?
11481430	Saan ba kayo kumukuha ng lakas?	10557375	Where do you draw your strength from?
11481431	Saan po ba kayo kumukuha ng lakas?	10557375	Where do you draw your strength from?
11481432	Kailangang mabawi ni Tom ang kanyang lakas.	2957526	Tom needs to regain his strength.
11481433	Kailangang mabawi ni Tom ang lakas niya.	2957526	Tom needs to regain his strength.
11481434	Wala nang lakas si Tom para gawin iyan.	7540000	Tom doesn't have the strength to do that anymore.
11481435	Wala nang lakas si Tom para gawin iyon.	7540000	Tom doesn't have the strength to do that anymore.
11481436	Si Tom ay isang atletang may pambihirang lakas.	680914	Tom is an athlete with extraordinary strength.
11481437	Wala na akong natitirang lakas.	6259210	I don't have any strength left.
11481438	Naiinggit ako sa lakas mo.	9826142	I envy your strength.
11481439	Naiinggit ako sa lakas ninyo.	9826142	I envy your strength.
11481440	Naiinggit ako sa tapang mo.	9826142	I envy your strength.
11481441	Naiinggit ako sa tapang ninyo.	9826142	I envy your strength.
11481442	Naiinggit po ako sa tapang ninyo.	9826142	I envy your strength.
11481443	Naiinggit po ako sa lakas ninyo.	9826142	I envy your strength.
11481444	Kinaiinggitan ko ang lakas mo.	9826142	I envy your strength.
11481445	Kinaiinggitan ko ang lakas ninyo.	9826142	I envy your strength.
11481446	Kinaiinggitan ko ang tapang mo.	9826142	I envy your strength.
11481447	Kinaiinggitan ko ang tapang ninyo.	9826142	I envy your strength.
11481448	Musika ang nagbibigay sa akin ng lakas.	9150517	Music gives me strength.
11481449	Sana mayroon ako ng lakas ni Tom.	2543739	I wish I had Tom's strength.
11481450	Wala na siyang natitirang lakas.	1009332	He doesn't have any strength left.
11481451	Huwag mong maliitin ang sarili mong lakas.	2396022	Don't underestimate your own strength.
11481452	Huwag ninyong maliitin ang sarili ninyong lakas.	2396022	Don't underestimate your own strength.
11481453	Gamitin mo ang lakas mo.	6765643	Use your strength.
11481454	Gamitin ninyo ang lakas ninyo.	6765643	Use your strength.
11481455	Gamitin po ninyo ang lakas ninyo.	6765643	Use your strength.
11481456	Gamitin ninyo ang inyong lakas.	6765643	Use your strength.
11481457	Gamitin po ninyo ang inyong lakas.	6765643	Use your strength.
11365268	Binibigyan ako nito ng lakas para magpatuloy.	707458	This gives me the strength to go on.
11481462	Wala yata akong sapat na lakas para gawin iyan.	11074687	I don't think I have the strength to do that.
11481463	Wala yata akong sapat na lakas para gawin iyon.	11074687	I don't think I have the strength to do that.
11481465	Sa tingin ko wala akong sapat na lakas para gawin iyan.	11074687	I don't think I have the strength to do that.
11481466	Sa tingin ko wala akong sapat na lakas para gawin iyon.	11074687	I don't think I have the strength to do that.
11481469	Nagpapadulas ang mga bata sa yelo.	245777	The children were sliding on the ice.
